severity,category,element_id,labels,node_id,node_name,property,detail,value_sample
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17155,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153009465537069269,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17156,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697045,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17157,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153020460653347029,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17158,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153049047955669205,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17159,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435861,,,Node has no non-empty name property.,
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1716,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_f0b3d11a,https://www.fedlex.admin.ch/eli/cc/2015/891/en,title,URL-like text appears in a non-URL/provenance property.,https://www.fedlex.admin.ch/eli/cc/2015/891/en
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1716,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_f0b3d11a,https://www.fedlex.admin.ch/eli/cc/2015/891/en,url_redirect_chain,Property is an empty list.,[]
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1716,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_f0b3d11a,https://www.fedlex.admin.ch/eli/cc/2015/891/en,name,URL-like text appears in a non-URL/provenance property.,https://www.fedlex.admin.ch/eli/cc/2015/891/en
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1716,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_f0b3d11a,https://www.fedlex.admin.ch/eli/cc/2015/891/en,url_response_headers,Text/list property is 1095 characters.,"{""accept-ranges"": ""bytes"", ""connection"": ""keep-alive"", ""content-language"": ""en-US"", ""content-length"": ""76920"", ""content-security-policy"": ""default-src 'self'; img-src 'self' data:; frame-src 'self' blob: data: https://w…"
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17160,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153060043071946965,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17161,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153061142583574741,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17162,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153063341606830293,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17163,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155315141420515541,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17164,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157566941234200789,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17165,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159818741047886037,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17166,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162070540861571285,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17167,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141526,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17168,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826774,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17169,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152989674327769302,,,Node has no non-empty name property.,
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1717,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_2e7cfe41,on-pertains-to-deconstruction-and-reuse-of-precast-concrete/,url_response_headers,Text/list property is 541 characters.,"{""connection"": ""Keep-Alive"", ""content-encoding"": ""gzip"", ""content-length"": ""20873"", ""content-type"": ""text/html; charset=UTF-8"", ""date"": ""Thu, 21 May 2026 22:26:48 GMT"", ""keep-alive"": ""timeout=5, max=100"", ""link"": ""<http…"
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17170,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152996271397535958,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17171,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152998470420791510,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17172,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152999569932419286,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17173,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674838,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17174,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153002868467302614,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17175,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513813718,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17176,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155259066327498966,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17177,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153009465537069270,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17178,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697046,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17179,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153012764071952598,,,Node has no non-empty name property.,
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1718,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_af721acd,norwegian-standard-for-hollow-core-slabs-for-reuse--ns-3682/,url_redirect_chain,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1718,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_af721acd,norwegian-standard-for-hollow-core-slabs-for-reuse--ns-3682/,url_response_headers,Text/list property is 2232 characters.,"{""cache-control"": ""no-cache, no-store"", ""connection"": ""keep-alive"", ""content-encoding"": ""gzip"", ""content-security-policy"": ""default-src 'none' ; script-src 'self' 'nonce-86d98768-5859-44c1-ae38-67ea6964ccac' https://cha…"
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17180,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155264563885637846,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17181,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153013863583580374,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17182,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153014963095208150,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17183,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153019361141719254,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17184,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153049047955669206,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17185,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435862,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17186,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153060043071946966,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17187,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155311842885632214,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17188,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153061142583574742,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17189,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153063341606830294,,,Node has no non-empty name property.,
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1719,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_e0d2ba1a,ps://www.iom3.org/asset/E62529EE-C75E-47E8-BE09F55791407110/,title,URL-like text appears in a non-URL/provenance property.,ps://www.iom3.org/asset/E62529EE-C75E-47E8-BE09F55791407110/
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1719,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_e0d2ba1a,ps://www.iom3.org/asset/E62529EE-C75E-47E8-BE09F55791407110/,name,URL-like text appears in a non-URL/provenance property.,ps://www.iom3.org/asset/E62529EE-C75E-47E8-BE09F55791407110/
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1719,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_e0d2ba1a,ps://www.iom3.org/asset/E62529EE-C75E-47E8-BE09F55791407110/,url_response_headers,Text/list property is 1252 characters.,"{""accept-ranges"": ""bytes"", ""age"": ""0"", ""alt-svc"": ""h3=\"":443\""; ma=86400"", ""cache-control"": ""max-age=315360000"", ""cf-cache-status"": ""HIT"", ""cf-ray"": ""9ff750f34a68c760-TXL"", ""connection"": ""keep-alive"", ""content-dispositi…"
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17190,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155315141420515542,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17191,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153020460653347030,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17192,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155272260467032278,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17193,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141527,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17194,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152989674327769303,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17195,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152996271397535959,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17196,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152998470420791511,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17197,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152999569932419287,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17198,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674839,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17199,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153002868467302615,,,Node has no non-empty name property.,
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1720,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_cfd17eda,sites/default/files/2023-10/en_id2023_fcrbe_finition_web.pdf,url_redirect_chain,Property is an empty list.,[]
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17200,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513813719,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17201,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153009465537069271,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17202,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153010565048697047,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17203,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153020460653347031,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17204,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153049047955669207,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17205,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153060043071946967,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17206,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153061142583574743,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17207,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153063341606830295,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17208,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155315141420515543,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17209,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157566941234200791,,,Node has no non-empty name property.,
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1721,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_14e3f763,ps://www.cirkla.ch/en/publications-outils/projet-innosuisse/,title,URL-like text appears in a non-URL/provenance property.,ps://www.cirkla.ch/en/publications-outils/projet-innosuisse/
medium,url_in_non_url_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1721,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_14e3f763,ps://www.cirkla.ch/en/publications-outils/projet-innosuisse/,name,URL-like text appears in a non-URL/provenance property.,ps://www.cirkla.ch/en/publications-outils/projet-innosuisse/
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1721,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_14e3f763,ps://www.cirkla.ch/en/publications-outils/projet-innosuisse/,url_response_headers,Text/list property is 781 characters.,"{""alt-svc"": ""h3=\"":443\""; ma=2592000"", ""cache-control"": ""no-store, no-cache, must-revalidate"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html; charset=UTF-8"", ""date"": ""Thu, 21 May 2026 23:02:44 GMT"", ""expires"": …"
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17210,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159818741047886039,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17211,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162070540861571287,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17212,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152987475304513752,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17213,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141528,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17214,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826776,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17215,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512024,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17216,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152989674327769304,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17217,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152996271397535960,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17218,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152998470420791512,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17219,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152999569932419288,,,Node has no non-empty name property.,
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1722,"['Quelle', 'ExternalLink', 'ResearchDocument']",q_research_circular_construction_reuse_graph_gaps_url_4d28d084,iles/2022-01/4.10_en_-_natural_stone_flooring_slab_v01_0.pdf,url_redirect_chain,Property is an empty list.,[]
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17220,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955674840,,,Node has no non-empty name property.,
medium,missing_name,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:17221,['DataIssue'],di_source_url_review__5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360088,,,Node has no non-empty name property.,
